OrderID,Courier,DeliveryZone,DeliveryService,DailyOrderVolume,risk,IsLate,key_driver
ORD1792,In-house Rider,Klang Valley,Scheduled,9,0,0,Lalamove
ORD1816,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD3252,GrabExpress,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD3265,In-house Rider,Klang Valley,Scheduled,11,0,0,Anniversary occasion
ORD3198,Lalamove,Klang Valley,Next Day,13,0,0,In-house Rider
ORD3286,In-house Rider,Klang Valley,Scheduled,11,0,0,Order hour
ORD3291,GrabExpress,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD3262,GrabExpress,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD3246,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD3233,In-house Rider,Klang Valley,Scheduled,19,0,0,Lalamove
ORD3184,In-house Rider,Klang Valley,Scheduled,15,0,0,Order value
ORD3212,GrabExpress,Klang Valley,Scheduled,12,0,0,Order weekday
ORD3238,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD3298,Lalamove,Klang Valley,Scheduled,12,0,0,Bouquet
ORD3284,In-house Rider,Klang Valley,Scheduled,15,0,0,Lalamove
ORD1774,Lalamove,Klang Valley,Scheduled,17,0,0,GrabExpress
ORD2388,In-house Rider,Klang Valley,Scheduled,11,0,0,Lalamove
ORD2346,In-house Rider,Klang Valley,Scheduled,17,0,0,GrabExpress
ORD2387,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2394,GrabExpress,Klang Valley,Scheduled,15,0,0,Lalamove
ORD2331,In-house Rider,Klang Valley,Next Day,10,0,0,Anniversary occasion
ORD2368,GrabExpress,Klang Valley,Scheduled,10,0,0,Preserved Flowers
ORD2416,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2399,GrabExpress,Klang Valley,Scheduled,15,0,0,Lalamove
ORD1316,GrabExpress,Klang Valley,Scheduled,12,0,0,Lalamove
ORD1790,Lalamove,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD1776,In-house Rider,Klang Valley,Scheduled,17,0,0,Lalamove
ORD1803,In-house Rider,Klang Valley,Scheduled,8,0,0,Preserved Flowers
ORD1754,GrabExpress,Klang Valley,Scheduled,14,0,0,Lalamove
ORD1339,In-house Rider,Klang Valley,Scheduled,8,0,0,Order value
ORD2608,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2553,GrabExpress,Klang Valley,Next Day,10,0,0,In-house Rider
ORD2588,Lalamove,Klang Valley,Scheduled,13,0,0,Order value
ORD2629,Lalamove,Klang Valley,Scheduled,26,0,0,In-house Rider
ORD2569,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2371,In-house Rider,Klang Valley,Scheduled,10,0,0,Lalamove
ORD1311,GrabExpress,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD1353,GrabExpress,Klang Valley,Scheduled,14,0,0,Anniversary occasion
ORD1319,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD1577,In-house Rider,Klang Valley,Scheduled,45,0,0,High daily volume
ORD3287,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD3303,In-house Rider,Klang Valley,Scheduled,12,0,0,Order weekday
ORD1783,In-house Rider,Klang Valley,Scheduled,17,0,0,Lalamove
ORD1751,GrabExpress,Klang Valley,Scheduled,14,0,0,Order weekday
ORD3288,GrabExpress,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD1750,GrabExpress,Klang Valley,Scheduled,14,0,0,Lalamove
ORD3274,GrabExpress,Klang Valley,Scheduled,15,0,0,Preserved Flowers
ORD1125,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD1113,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD1080,In-house Rider,Klang Valley,Scheduled,10,0,0,Birthday occasion
ORD1121,Lalamove,Klang Valley,Scheduled,13,0,0,Anniversary occasion
ORD1124,In-house Rider,Klang Valley,Scheduled,13,0,0,Order value
ORD1123,Lalamove,Klang Valley,Scheduled,13,0,0,Order weekday
ORD1741,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD1713,Lalamove,Klang Valley,Scheduled,23,0,0,GrabExpress
ORD1718,Lalamove,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD1735,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD1519,GrabExpress,Klang Valley,Scheduled,38,0,0,High daily volume
ORD1423,Lalamove,Klang Valley,Scheduled,15,0,0,Order value
ORD1261,Lalamove,Klang Valley,Scheduled,14,0,0,In-house Rider
ORD1291,GrabExpress,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD2568,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2535,Lalamove,Klang Valley,Scheduled,15,0,0,In-house Rider
ORD2452,GrabExpress,Klang Valley,Scheduled,13,0,0,Order weekday
ORD2578,Lalamove,Klang Valley,Scheduled,9,0,0,Order weekday
ORD2552,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD2599,Lalamove,Klang Valley,Scheduled,13,0,0,Order weekday
ORD2548,Lalamove,Klang Valley,Scheduled,10,0,0,Preserved Flowers
ORD2398,In-house Rider,Klang Valley,Scheduled,15,0,0,Lalamove
ORD2385,GrabExpress,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2540,Lalamove,Klang Valley,Scheduled,15,0,0,In-house Rider
ORD3271,In-house Rider,Klang Valley,Scheduled,15,0,0,Lalamove
ORD3324,Lalamove,Klang Valley,Scheduled,16,0,0,Anniversary occasion
ORD3283,Lalamove,Klang Valley,Next Day,15,0,0,Hard-date occasion
ORD1673,GrabExpress,Klang Valley,Scheduled,24,0,0,Lalamove
ORD1711,Lalamove,Klang Valley,Scheduled,23,0,0,Anniversary occasion
ORD1701,In-house Rider,Klang Valley,Scheduled,23,0,0,Anniversary occasion
ORD3343,GrabExpress,Klang Valley,Scheduled,12,0,0,Lalamove
ORD3357,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD1450,In-house Rider,Klang Valley,Scheduled,26,0,0,Order weekday
ORD1553,In-house Rider,Klang Valley,Scheduled,45,0,0,High daily volume
ORD1759,Lalamove,Klang Valley,Scheduled,12,0,0,Order value
ORD3352,GrabExpress,Klang Valley,Scheduled,12,0,0,Lalamove
ORD3306,In-house Rider,Klang Valley,Scheduled,12,0,0,Anniversary occasion
ORD3344,GrabExpress,Klang Valley,Scheduled,12,0,0,Lalamove
ORD3307,In-house Rider,Klang Valley,Next Day,12,0,0,Lalamove
ORD1727,In-house Rider,Klang Valley,Scheduled,9,0,0,Lalamove
ORD1762,GrabExpress,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD3294,GrabExpress,Klang Valley,Scheduled,11,0,0,Anniversary occasion
ORD2428,In-house Rider,Klang Valley,Scheduled,15,0,0,Lalamove
ORD2404,Lalamove,Klang Valley,Scheduled,15,0,0,In-house Rider
ORD2413,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2539,In-house Rider,Klang Valley,Scheduled,15,0,0,Lalamove
ORD3327,In-house Rider,Klang Valley,Scheduled,11,0,0,Lalamove
ORD3346,Lalamove,Klang Valley,Scheduled,12,0,0,Birthday occasion
ORD2401,In-house Rider,Klang Valley,Scheduled,15,0,0,Lalamove
ORD2423,Lalamove,Klang Valley,Scheduled,15,0,0,Birthday occasion
ORD2412,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2439,In-house Rider,Klang Valley,Scheduled,6,0,0,Lalamove
ORD2427,Lalamove,Klang Valley,Scheduled,15,0,0,Order value
ORD2434,Lalamove,Klang Valley,Scheduled,6,0,0,In-house Rider
ORD2582,GrabExpress,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD2463,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD2532,Lalamove,Klang Valley,Scheduled,15,0,0,Anniversary occasion
ORD2489,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2522,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD2486,GrabExpress,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD2528,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD3367,In-house Rider,Klang Valley,Scheduled,9,0,0,Lalamove
ORD3387,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD3360,Lalamove,Klang Valley,Scheduled,12,0,0,Order hour
ORD3407,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD3375,Lalamove,Klang Valley,Scheduled,13,0,0,Order weekday
ORD3417,GrabExpress,Klang Valley,Scheduled,12,0,0,Anniversary occasion
ORD3385,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD1656,Lalamove,Klang Valley,Scheduled,26,0,0,GrabExpress
ORD1659,In-house Rider,Klang Valley,Scheduled,26,0,0,Anniversary occasion
ORD1073,In-house Rider,Klang Valley,Scheduled,12,0,0,Order value
ORD1090,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD1081,GrabExpress,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD1107,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD1526,In-house Rider,Klang Valley,Scheduled,38,0,0,High daily volume
ORD1645,In-house Rider,Klang Valley,Scheduled,26,0,0,GrabExpress
ORD1473,Lalamove,Klang Valley,Scheduled,31,0,0,High daily volume
ORD3349,Lalamove,Klang Valley,Scheduled,12,0,0,In-house Rider
ORD1647,GrabExpress,Klang Valley,Scheduled,26,0,0,Lalamove
ORD3397,GrabExpress,Klang Valley,Scheduled,14,0,0,Anniversary occasion
ORD3365,In-house Rider,Klang Valley,Scheduled,12,0,0,Order weekday
ORD2555,In-house Rider,Klang Valley,Scheduled,10,0,0,Lalamove
ORD2479,In-house Rider,Klang Valley,Next Day,9,0,0,Lalamove
ORD2550,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD2543,In-house Rider,Klang Valley,Scheduled,15,0,0,Lalamove
ORD2465,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2466,GrabExpress,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD2417,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD2461,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD2482,Lalamove,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD1294,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD1337,In-house Rider,Klang Valley,Scheduled,8,0,0,Anniversary occasion
ORD1329,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD3400,GrabExpress,Klang Valley,Scheduled,14,0,0,Lalamove
ORD2526,In-house Rider,Klang Valley,Scheduled,10,0,0,Lalamove
ORD3424,Lalamove,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD1697,Lalamove,Klang Valley,Scheduled,23,0,0,In-house Rider
ORD3426,In-house Rider,Klang Valley,Same Day,10,0,0,Same Day service
ORD1058,In-house Rider,Klang Valley,Scheduled,11,0,0,Lalamove
ORD3432,GrabExpress,Klang Valley,Scheduled,10,0,0,Anniversary occasion
ORD2511,Lalamove,Klang Valley,Scheduled,17,0,0,In-house Rider
ORD2450,Lalamove,Klang Valley,Scheduled,13,0,0,Birthday occasion
ORD2502,In-house Rider,Klang Valley,Scheduled,17,0,0,Order weekday
ORD2469,Lalamove,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD3413,In-house Rider,Klang Valley,Scheduled,12,0,0,Lalamove
ORD3384,Lalamove,Klang Valley,Scheduled,13,0,0,In-house Rider
ORD3372,GrabExpress,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD1670,Lalamove,Klang Valley,Scheduled,24,0,0,GrabExpress
ORD2453,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD2430,Lalamove,Klang Valley,Scheduled,15,0,0,Order value
ORD2139,GrabExpress,Klang Valley,Scheduled,9,0,0,In-house Rider
ORD1203,GrabExpress,Klang Valley,Scheduled,16,0,0,Lalamove
ORD2859,GrabExpress,Klang Valley,Scheduled,6,0,0,In-house Rider
ORD1146,In-house Rider,Klang Valley,Scheduled,13,0,0,Lalamove
ORD1382,In-house Rider,Klang Valley,Scheduled,8,0,0,Lalamove
ORD1389,Lalamove,Klang Valley,Scheduled,13,0,0,Congratulations occasion
ORD1403,GrabExpress,Klang Valley,Scheduled,13,0,0,Lalamove
ORD1231,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
ORD1174,Lalamove,Klang Valley,Scheduled,8,0,0,In-house Rider
ORD1197,GrabExpress,Klang Valley,Scheduled,16,0,0,Lalamove
ORD2181,Lalamove,Klang Valley,Scheduled,13,0,0,GrabExpress
ORD3388,In-house Rider,Klang Valley,Scheduled,14,0,0,Lalamove
ORD1712,GrabExpress,Klang Valley,Scheduled,23,0,0,In-house Rider
ORD1677,GrabExpress,Klang Valley,Scheduled,24,0,0,Order value
ORD3411,GrabExpress,Klang Valley,Scheduled,10,0,0,In-house Rider
ORD2487,Lalamove,Klang Valley,Scheduled,11,0,0,In-house Rider
