OrderID,Courier,DeliveryZone,DeliveryService,DailyOrderVolume,risk,key_driver,OnTime,LatenessHours,RefundAmount,CourierDelayHours,InternalDelayHours
ORD2558,Pos Laju,Other,Next Day,10,20,Klang Valley zone,True,0.8166666666666667,0.0,0.0,3.2333333333333343
ORD2563,Pos Laju,Johor Bahru,Next Day,10,7,Klang Valley zone,True,6.85,0.0,8.266666666666666,0.0
ORD2629,Lalamove,Klang Valley,Scheduled,26,0,In-house Rider,True,-0.0166666666666666,0.0,0.0,0.3666666666666667
ORD2566,Ninja Van,Penang,Next Day,10,90,Ninja Van,False,18.716666666666665,0.0,18.5,0.216666666666665
ORD2569,Lalamove,Klang Valley,Scheduled,11,0,In-house Rider,True,0.4833333333333333,0.0,0.0,0.5999999999999999
ORD2560,Lalamove,Klang Valley,Next Day,10,0,In-house Rider,True,2.5,0.0,2.1666666666666665,0.3333333333333332
ORD2590,In-house Rider,Klang Valley,Scheduled,13,0,Lalamove,True,0.9166666666666666,0.0,0.0,1.2833333333333334
ORD2602,Lalamove,Klang Valley,Scheduled,8,0,In-house Rider,True,1.0333333333333334,0.0,0.4833333333333334,0.55
ORD2617,In-house Rider,Klang Valley,Scheduled,13,0,Order value,True,-0.2333333333333333,0.0,0.0,0.4000000000000001
ORD2624,In-house Rider,Klang Valley,Scheduled,26,0,Anniversary occasion,True,0.3833333333333333,0.0,0.0999999999999998,0.2833333333333334
ORD2559,J&T Express,Johor Bahru,Next Day,10,23,Klang Valley zone,True,4.283333333333333,0.0,0.0,4.858333333333331
ORD2674,GrabExpress,Klang Valley,Scheduled,37,1,High daily volume,True,1.3,0.0,0.6083333333333332,0.6916666666666667
ORD2575,Lalamove,Klang Valley,Next Day,11,1,In-house Rider,True,-0.2666666666666666,0.0,0.0666666666666666,0.0
ORD2564,Lalamove,Klang Valley,Same Day,10,7,In-house Rider,True,0.35,0.0,0.3666666666666667,0.0
ORD2654,GrabExpress,Klang Valley,Scheduled,37,1,High daily volume,True,1.8333333333333333,0.0,0.0,1.8416666666666668
ORD2561,GrabExpress,Klang Valley,Same Day,10,1,In-house Rider,True,-0.0333333333333333,0.0,0.0083333333333333,0.0
ORD2565,GrabExpress,Klang Valley,Same Day,10,12,In-house Rider,True,0.3666666666666666,0.0,0.5250000000000001,0.0
ORD2595,In-house Rider,Klang Valley,Scheduled,13,0,Lalamove,True,0.6666666666666666,0.0,0.1666666666666665,0.5
ORD2646,GrabExpress,Klang Valley,Scheduled,26,0,Anniversary occasion,True,0.2833333333333333,0.0,0.6416666666666668,0.0
ORD2644,Ninja Van,Johor Bahru,Scheduled,26,1,Klang Valley zone,True,1.25,0.0,4.083333333333336,0.0
ORD2614,In-house Rider,Klang Valley,Scheduled,13,0,Lalamove,True,0.35,87.65,0.1666666666666665,0.1833333333333333
ORD2622,Lalamove,Klang Valley,Scheduled,26,0,Anniversary occasion,True,0.9333333333333332,0.0,0.2166666666666667,0.7166666666666667
ORD2576,Ninja Van,Johor Bahru,Next Day,11,25,Klang Valley zone,True,1.1,0.0,0.0,1.2999999999999972
ORD2567,Ninja Van,Johor Bahru,Next Day,11,22,Klang Valley zone,True,1.5166666666666666,0.0,0.0,3.1999999999999997
ORD2665,In-house Rider,Klang Valley,Scheduled,37,0,High daily volume,True,2.183333333333333,166.97,1.4833333333333332,0.7000000000000001
ORD2573,J&T Express,Other,Next Day,11,56,Klang Valley zone,True,8.883333333333333,120.45,3.6083333333333343,5.274999999999999
ORD2572,GrabExpress,Klang Valley,Same Day,11,76,Tight requested window,True,0.3,0.0,0.6249999999999998,0.0
ORD2706,J&T Express,Johor Bahru,Scheduled,36,1,Klang Valley zone,True,0.45,0.0,0.8583333333333343,0.0
ORD2577,Lalamove,Klang Valley,Same Day,11,16,Tight requested window,True,0.6666666666666666,0.0,0.0166666666666666,0.65
ORD2668,Lalamove,Klang Valley,Scheduled,37,0,High daily volume,True,1.9833333333333332,0.0,0.0,2.05
ORD2574,Lalamove,Klang Valley,Same Day,11,16,In-house Rider,True,0.3,0.0,0.0,0.4833333333333334
ORD2707,Lalamove,Klang Valley,Scheduled,36,4,High daily volume,True,1.9833333333333332,0.0,0.0,2.4166666666666665
ORD2675,In-house Rider,Klang Valley,Scheduled,37,0,High daily volume,True,1.9833333333333332,0.0,0.0,2.45
ORD2611,Lalamove,Klang Valley,Scheduled,13,0,Birthday occasion,True,0.7,0.0,0.0,0.8166666666666667
ORD2685,In-house Rider,Klang Valley,Scheduled,36,1,High daily volume,True,1.8833333333333333,0.0,0.8333333333333333,1.05
ORD2589,GrabExpress,Klang Valley,Scheduled,13,0,Lalamove,True,-0.1333333333333333,0.0,0.1083333333333333,0.0
ORD2710,GrabExpress,Klang Valley,Scheduled,36,0,High daily volume,True,0.8666666666666667,0.0,0.125,0.7416666666666667
ORD2627,J&T Express,Other,Scheduled,26,1,Klang Valley zone,True,1.25,0.0,0.0,1.4249999999999972
ORD2719,Ninja Van,Penang,Scheduled,36,1,Klang Valley zone,True,1.95,0.0,8.750000000000004,0.0
ORD2678,In-house Rider,Klang Valley,Scheduled,37,0,High daily volume,True,2.1666666666666665,0.0,0.0,2.166666666666667
ORD2586,Lalamove,Klang Valley,Same Day,9,8,Tight requested window,True,-0.2166666666666666,94.29,0.3833333333333333,0.0
ORD2682,In-house Rider,Klang Valley,Scheduled,37,2,High daily volume,True,2.466666666666667,0.0,0.9833333333333332,1.4833333333333334
ORD2699,Pos Laju,Penang,Scheduled,36,94,High daily volume,False,12.25,145.66,12.1,0.1499999999999985
ORD2584,GrabExpress,Klang Valley,Same Day,9,6,In-house Rider,True,0.7333333333333333,0.0,0.7583333333333335,0.0
ORD2581,GrabExpress,Klang Valley,Same Day,9,17,Tight requested window,True,0.8,0.0,0.375,0.425
ORD2604,Lalamove,Klang Valley,Scheduled,8,0,In-house Rider,True,2.566666666666667,0.0,2.766666666666667,0.0
ORD2580,In-house Rider,Klang Valley,Same Day,9,1,Same Day service,True,0.2666666666666666,0.0,0.7833333333333334,0.0
ORD2597,J&T Express,Other,Next Day,13,14,Klang Valley zone,True,3.283333333333333,0.0,2.2250000000000014,1.0583333333333336
ORD2583,In-house Rider,Klang Valley,Same Day,9,5,Tight requested window,True,-0.0833333333333333,0.0,0.0166666666666666,0.0
ORD2585,In-house Rider,Klang Valley,Same Day,9,1,Same Day service,True,0.95,0.0,0.0,1.1333333333333333
ORD2642,Pos Laju,Johor Bahru,Scheduled,26,4,Klang Valley zone,True,1.8833333333333333,0.0,2.366666666666667,0.0
ORD2714,Ninja Van,Penang,Scheduled,36,3,Klang Valley zone,True,2.75,142.21,0.0,3.0333333333333314
ORD2733,Lalamove,Klang Valley,Scheduled,49,21,High daily volume,True,4.016666666666667,0.0,0.6833333333333336,3.333333333333333
ORD2628,GrabExpress,Klang Valley,Scheduled,26,0,Anniversary occasion,True,0.0166666666666666,0.0,0.0249999999999999,0.0
ORD2698,GrabExpress,Klang Valley,Scheduled,36,0,High daily volume,True,0.4,0.0,0.5583333333333333,0.0
ORD2662,In-house Rider,Klang Valley,Scheduled,37,0,High daily volume,True,2.2333333333333334,0.0,0.8499999999999999,1.3833333333333333
ORD2728,Ninja Van,Johor Bahru,Scheduled,49,8,High daily volume,True,2.85,0.0,4.683333333333337,0.0
ORD2658,GrabExpress,Klang Valley,Scheduled,37,1,High daily volume,True,1.0,0.0,0.0,1.075
ORD2667,Ninja Van,Johor Bahru,Scheduled,37,3,Klang Valley zone,False,18.716666666666665,0.0,24.46666666666667,0.0
ORD2730,Ninja Van,Johor Bahru,Scheduled,49,51,High daily volume,True,2.783333333333333,0.0,0.9833333333333344,1.7999999999999972
ORD2587,GrabExpress,Klang Valley,Next Day,13,2,Lalamove,True,-0.2,0.0,0.0,0.0
ORD2596,Ninja Van,Other,Next Day,13,30,Klang Valley zone,True,4.166666666666667,0.0,0.0,4.9999999999999964
ORD2744,GrabExpress,Klang Valley,Scheduled,49,85,High daily volume,False,7.833333333333333,152.03,1.5083333333333335,6.325
ORD2683,J&T Express,Other,Scheduled,37,2,Klang Valley zone,True,0.0333333333333333,0.0,2.875,0.0
ORD2591,In-house Rider,Klang Valley,Same Day,13,21,Tight requested window,True,0.3833333333333333,0.0,0.0,0.4333333333333333
ORD2601,J&T Express,Penang,Next Day,8,14,Klang Valley zone,True,0.6,0.0,2.125,0.0
ORD2798,In-house Rider,Klang Valley,Scheduled,47,3,High daily volume,True,4.8,0.0,0.0,5.066666666666666
ORD2605,Ninja Van,Penang,Next Day,8,25,Ninja Van,True,8.366666666666667,102.06,10.983333333333334,0.0
ORD2598,GrabExpress,Klang Valley,Same Day,13,3,Same Day service,True,0.25,0.0,0.4916666666666665,0.0
ORD2742,Pos Laju,Penang,Scheduled,49,14,High daily volume,True,7.716666666666667,180.93,0.6333333333333329,7.083333333333334
ORD2592,In-house Rider,Klang Valley,Same Day,13,90,Tight requested window,False,1.1666666666666667,89.58,0.4000000000000001,0.7666666666666667
ORD2809,GrabExpress,Klang Valley,Scheduled,47,3,High daily volume,True,5.733333333333333,0.0,0.4749999999999998,5.258333333333334
ORD2729,In-house Rider,Klang Valley,Scheduled,49,4,High daily volume,True,3.4833333333333334,0.0,0.6833333333333333,2.8
ORD2684,GrabExpress,Klang Valley,Scheduled,36,2,High daily volume,True,2.433333333333333,0.0,0.0,2.475
ORD2800,J&T Express,Other,Scheduled,47,1,High daily volume,True,6.183333333333334,0.0,0.0,10.025
ORD2612,Pos Laju,Other,Scheduled,13,23,Klang Valley zone,True,0.6833333333333333,0.0,3.633333333333333,0.0
ORD2640,In-house Rider,Klang Valley,Scheduled,26,0,Birthday occasion,True,0.5333333333333333,0.0,0.8666666666666665,0.0
ORD2676,In-house Rider,Klang Valley,Scheduled,37,0,High daily volume,True,0.7166666666666667,0.0,0.0,1.5666666666666669
ORD2687,GrabExpress,Klang Valley,Scheduled,36,0,High daily volume,True,1.85,0.0,0.5250000000000001,1.325
ORD2749,Lalamove,Klang Valley,Scheduled,49,86,High daily volume,False,9.433333333333334,0.0,0.1166666666666667,9.316666666666666
ORD2647,In-house Rider,Klang Valley,Scheduled,37,0,High daily volume,True,1.45,130.48,0.1499999999999999,1.3
ORD2763,Ninja Van,Johor Bahru,Scheduled,49,12,High daily volume,True,7.233333333333333,0.0,1.6166666666666707,5.616666666666664
ORD2704,Lalamove,Klang Valley,Scheduled,36,1,High daily volume,True,1.45,0.0,0.0666666666666666,1.3833333333333333
ORD2725,In-house Rider,Klang Valley,Scheduled,49,3,High daily volume,True,3.1,0.0,0.4000000000000001,2.7
ORD2631,GrabExpress,Klang Valley,Scheduled,26,0,In-house Rider,True,0.4333333333333333,0.0,0.0,0.5416666666666667
ORD2638,Ninja Van,Johor Bahru,Scheduled,26,8,Klang Valley zone,True,-0.6666666666666666,0.0,0.0,0.2333333333333307
ORD2740,Lalamove,Klang Valley,Scheduled,49,5,High daily volume,True,4.483333333333333,0.0,0.0833333333333332,4.4
ORD2811,J&T Express,Penang,Scheduled,47,2,High daily volume,True,3.6666666666666665,0.0,0.0,5.008333333333333
ORD2686,Ninja Van,Johor Bahru,Scheduled,36,0,Klang Valley zone,True,2.933333333333333,0.0,4.833333333333336,0.0
ORD2606,In-house Rider,Klang Valley,Same Day,8,0,Tight requested window,True,0.6833333333333333,0.0,0.0,0.6833333333333335
ORD2603,GrabExpress,Klang Valley,Same Day,8,2,In-house Rider,True,0.1,0.0,0.0,0.3916666666666666
ORD2784,GrabExpress,Klang Valley,Scheduled,47,23,High daily volume,True,5.15,0.0,0.675,4.475
ORD2600,Lalamove,Klang Valley,Same Day,8,1,Order weekday,True,0.6833333333333333,0.0,0.2166666666666667,0.4666666666666665
ORD2823,Pos Laju,Penang,Scheduled,11,11,Klang Valley zone,True,-0.7,0.0,0.0,0.0
ORD2609,J&T Express,Other,Next Day,13,45,Klang Valley zone,True,0.05,95.57,2.7250000000000014,0.0
ORD2650,GrabExpress,Klang Valley,Scheduled,37,1,High daily volume,True,2.083333333333333,0.0,0.0,2.675
ORD2656,Lalamove,Klang Valley,Scheduled,37,3,High daily volume,True,1.9666666666666663,0.0,0.6666666666666665,1.3
ORD2664,Ninja Van,Johor Bahru,Scheduled,37,19,Klang Valley zone,True,1.4833333333333334,0.0,6.983333333333334,0.0
ORD2607,In-house Rider,Klang Valley,Same Day,8,1,Order value,True,0.2333333333333333,0.0,0.4499999999999999,0.0
ORD2808,Lalamove,Klang Valley,Scheduled,47,1,High daily volume,True,9.216666666666669,90.37,0.0,9.783333333333331
ORD2750,In-house Rider,Klang Valley,Scheduled,49,1,High daily volume,True,8.583333333333334,0.0,0.1499999999999999,8.433333333333334
ORD2788,GrabExpress,Klang Valley,Scheduled,47,4,High daily volume,True,8.233333333333333,126.79,0.2916666666666667,7.941666666666667
ORD2805,GrabExpress,Klang Valley,Scheduled,47,4,High daily volume,True,5.133333333333334,47.21,0.0,5.341666666666667
ORD2663,GrabExpress,Klang Valley,Scheduled,37,2,High daily volume,True,1.1833333333333331,0.0,0.0,1.5416666666666667
ORD2653,Ninja Van,Penang,Scheduled,37,39,Ninja Van,True,2.6333333333333333,0.0,0.0,3.649999999999999
ORD2613,Pos Laju,Penang,Next Day,13,30,Klang Valley zone,True,5.8,0.0,3.416666666666668,2.383333333333333
ORD2645,In-house Rider,Klang Valley,Scheduled,26,0,GrabExpress,True,0.4666666666666667,0.0,0.0666666666666666,0.4000000000000001
ORD2754,GrabExpress,Klang Valley,Scheduled,49,11,High daily volume,True,6.583333333333333,143.78,0.2749999999999999,6.308333333333334
ORD2688,Lalamove,Klang Valley,Scheduled,36,0,High daily volume,True,0.7166666666666667,0.0,0.0,1.35
ORD2796,In-house Rider,Klang Valley,Scheduled,47,0,High daily volume,True,4.45,0.0,0.2666666666666666,4.183333333333334
ORD2723,Ninja Van,Other,Scheduled,49,19,High daily volume,True,6.783333333333333,0.0,3.166666666666668,3.616666666666664
ORD2720,In-house Rider,Klang Valley,Scheduled,49,8,High daily volume,True,6.3,154.93,0.0,6.7
ORD2610,J&T Express,Johor Bahru,Next Day,13,45,Klang Valley zone,True,12.733333333333333,153.74,5.075000000000003,7.658333333333331
ORD2765,J&T Express,Penang,Scheduled,49,22,High daily volume,True,5.683333333333334,0.0,0.0,7.458333333333332
ORD2655,Lalamove,Klang Valley,Scheduled,37,0,High daily volume,True,0.7333333333333333,0.0,0.3833333333333333,0.3499999999999998
ORD2620,In-house Rider,Klang Valley,Next Day,13,0,Lalamove,True,2.25,0.0,2.883333333333333,0.0
ORD2819,GrabExpress,Klang Valley,Scheduled,11,0,In-house Rider,True,0.6,0.0,0.9083333333333334,0.0
ORD2619,In-house Rider,Klang Valley,Same Day,13,21,Tight requested window,True,0.4333333333333333,0.0,0.2833333333333332,0.1500000000000001
ORD2708,J&T Express,Johor Bahru,Scheduled,36,7,Klang Valley zone,True,0.45,0.0,0.0,4.974999999999998
ORD2616,In-house Rider,Klang Valley,Same Day,13,57,Tight requested window,True,-0.1,0.0,0.0,0.2166666666666667
ORD2618,GrabExpress,Klang Valley,Same Day,13,55,Tight requested window,True,0.6,0.0,1.1916666666666669,0.0
ORD2615,Lalamove,Klang Valley,Same Day,13,20,Tight requested window,True,0.3666666666666666,0.0,0.0,0.7166666666666667
ORD2689,Lalamove,Klang Valley,Scheduled,36,0,High daily volume,True,2.1166666666666667,0.0,0.2333333333333334,1.8833333333333333
ORD2715,Ninja Van,Penang,Scheduled,36,26,Ninja Van,True,0.9,0.0,3.450000000000003,0.0
ORD2696,Pos Laju,Other,Scheduled,36,12,Klang Valley zone,True,0.2833333333333333,0.0,0.0,3.1999999999999997
ORD2769,GrabExpress,Klang Valley,Scheduled,47,5,High daily volume,True,3.2666666666666666,0.0,0.0,3.4916666666666667
ORD2802,GrabExpress,Klang Valley,Scheduled,47,4,High daily volume,True,3.733333333333333,0.0,0.375,3.3583333333333334
ORD2630,J&T Express,Penang,Next Day,26,8,Klang Valley zone,True,2.683333333333333,143.9,0.0,2.974999999999998
ORD2636,Lalamove,Klang Valley,Next Day,26,2,Order value,True,0.7666666666666667,0.0,0.0666666666666666,0.7
ORD2718,In-house Rider,Klang Valley,Scheduled,36,1,High daily volume,True,1.3,0.0,0.9166666666666669,0.3833333333333333
ORD2721,Lalamove,Klang Valley,Scheduled,49,90,High daily volume,False,9.0,0.0,0.6166666666666667,8.383333333333333
ORD2637,GrabExpress,Klang Valley,Next Day,26,2,In-house Rider,True,0.0,0.0,0.175,0.0
ORD2643,Pos Laju,Other,Next Day,26,85,Other zone,False,11.066666666666666,74.99,12.483333333333334,0.0
ORD2625,Pos Laju,Other,Next Day,26,90,Tight requested window,False,26.8,179.28,26.016666666666666,0.783333333333335
ORD2833,Ninja Van,Penang,Scheduled,12,13,Klang Valley zone,True,-0.75,0.0,0.0,3.616666666666664
ORD2736,GrabExpress,Klang Valley,Scheduled,49,16,High daily volume,True,7.866666666666666,168.32,0.0,8.358333333333333
ORD2633,Lalamove,Klang Valley,Same Day,26,31,Tight requested window,True,-0.2833333333333333,0.0,0.1833333333333333,0.0
ORD2639,In-house Rider,Klang Valley,Same Day,26,36,Tight requested window,True,0.2333333333333333,0.0,0.0,0.6833333333333335
ORD2677,Pos Laju,Other,Next Day,37,52,High daily volume,True,0.7666666666666667,0.0,0.0,4.199999999999999
ORD2641,GrabExpress,Klang Valley,Same Day,26,5,Same Day service,True,0.15,0.0,0.2416666666666667,0.0
ORD2632,GrabExpress,Klang Valley,Same Day,26,21,Tight requested window,True,0.5166666666666667,0.0,0.3083333333333333,0.2083333333333332
ORD2661,Pos Laju,Penang,Next Day,37,32,High daily volume,True,0.0833333333333333,0.0,5.899999999999999,0.0
ORD2626,GrabExpress,Klang Valley,Same Day,26,14,Order value,False,2.35,0.0,2.0583333333333336,0.2916666666666667
ORD2634,In-house Rider,Klang Valley,Same Day,26,18,Tight requested window,True,0.5666666666666667,0.0,0.0,0.9
ORD2635,Lalamove,Klang Valley,Same Day,26,84,Tight requested window,False,1.4166666666666667,0.0,0.4666666666666668,0.95
ORD2623,Lalamove,Klang Valley,Same Day,26,12,Same Day service,True,-0.2333333333333333,0.0,0.0,0.6333333333333333
ORD2621,Lalamove,Klang Valley,Same Day,26,4,Tight requested window,True,0.5,0.0,0.6666666666666665,0.0
ORD2694,Pos Laju,Other,Scheduled,36,37,Klang Valley zone,True,2.3666666666666667,0.0,0.0,4.266666666666666
ORD2692,Ninja Van,Penang,Scheduled,36,28,Klang Valley zone,True,1.3,0.0,1.666666666666668,0.0
ORD2799,In-house Rider,Klang Valley,Scheduled,47,0,High daily volume,True,2.8666666666666667,0.0,0.0,3.1500000000000004
ORD2746,Lalamove,Klang Valley,Scheduled,49,42,High daily volume,True,7.3,0.0,0.25,7.050000000000001
ORD2702,Lalamove,Klang Valley,Scheduled,36,1,High daily volume,True,2.216666666666667,0.0,0.3666666666666667,1.85
ORD2671,Ninja Van,Other,Next Day,37,6,Klang Valley zone,True,4.533333333333333,0.0,2.150000000000002,2.3833333333333293
ORD2822,J&T Express,Johor Bahru,Scheduled,11,4,Klang Valley zone,True,2.05,0.0,4.141666666666669,0.0
ORD2776,GrabExpress,Klang Valley,Scheduled,47,9,High daily volume,True,8.0,168.22,0.6083333333333332,7.391666666666667
ORD2666,Pos Laju,Penang,Next Day,37,12,High daily volume,True,4.05,127.59,0.0,5.383333333333333
ORD2693,J&T Express,Johor Bahru,Scheduled,36,6,Klang Valley zone,True,1.4666666666666666,0.0,0.6416666666666693,0.8249999999999993
ORD2852,Pos Laju,Other,Scheduled,16,13,Klang Valley zone,True,2.1,0.0,4.350000000000001,0.0
ORD2741,J&T Express,Johor Bahru,Scheduled,49,4,High daily volume,True,4.9,0.0,4.875,0.0249999999999985
ORD2806,GrabExpress,Klang Valley,Scheduled,47,8,High daily volume,True,8.15,173.21,0.8083333333333333,7.341666666666667
ORD2659,Lalamove,Klang Valley,Same Day,37,99,High daily volume,False,1.55,0.0,0.6833333333333336,0.8666666666666666
ORD2679,GrabExpress,Klang Valley,Same Day,37,98,High daily volume,False,1.0666666666666669,0.0,0.8083333333333333,0.2583333333333333
ORD2673,Lalamove,Klang Valley,Same Day,37,97,High daily volume,False,1.5166666666666666,0.0,0.3999999999999999,1.1166666666666667
ORD2660,In-house Rider,Klang Valley,Same Day,37,79,High daily volume,False,1.6333333333333333,74.95,0.6166666666666665,1.0166666666666666
ORD2651,Lalamove,Klang Valley,Same Day,37,97,High daily volume,True,0.75,0.0,0.0,1.2333333333333334
ORD2669,Lalamove,Klang Valley,Same Day,37,99,High daily volume,False,2.0166666666666666,0.0,0.7666666666666666,1.25
ORD2680,In-house Rider,Klang Valley,Same Day,37,68,High daily volume,True,0.75,0.0,0.0,1.3333333333333337
ORD2700,Ninja Van,Johor Bahru,Next Day,36,14,Order hour,True,1.55,65.55,0.0,1.7333333333333307
ORD2657,In-house Rider,Klang Valley,Same Day,37,98,High daily volume,False,1.7,0.0,0.0,2.15
ORD2649,In-house Rider,Klang Valley,Same Day,37,95,High daily volume,False,1.15,124.27,0.5999999999999999,0.55
ORD2652,In-house Rider,Klang Valley,Same Day,37,90,High daily volume,False,1.85,0.0,0.3333333333333332,1.5166666666666668
ORD2670,GrabExpress,Klang Valley,Same Day,37,94,High daily volume,False,2.4833333333333334,0.0,0.0,2.4916666666666667
ORD2756,GrabExpress,Klang Valley,Scheduled,49,3,High daily volume,True,5.366666666666666,0.0,1.0416666666666667,4.325
ORD2775,J&T Express,Johor Bahru,Scheduled,47,14,High daily volume,True,9.15,0.0,8.508333333333336,0.6416666666666657
ORD2648,Lalamove,Klang Valley,Same Day,37,92,High daily volume,False,2.25,124.61,0.0,2.9833333333333334
ORD2681,In-house Rider,Klang Valley,Same Day,37,70,High daily volume,True,0.9333333333333332,0.0,0.0,1.2166666666666668
ORD2672,In-house Rider,Klang Valley,Same Day,37,77,Tight requested window,False,2.2,0.0,1.05,1.15
ORD2801,GrabExpress,Klang Valley,Scheduled,47,80,High daily volume,False,10.633333333333333,0.0,0.2749999999999999,10.358333333333334
ORD2737,GrabExpress,Klang Valley,Scheduled,49,2,High daily volume,True,9.283333333333331,0.0,0.125,9.158333333333331
